"id_valeur;valeur;annee";;
357;7,8;1988
358;6,1;1988
359;12,1;1988
360;1,3;1988
361; -     ;1988
362;1;1988
363;24;1988
364;46,8;1988
365;50,3;1988
366;413,7;1988
367;109,2;1988
368;47;1988
369;107,4;1988
370;35,6;1988
371;15,9;1988
372;26,3;1988
373;59,3;1988
374;126,4;1988
375;72,8;1988
376;44,4;1988
377;-52;1988
378;183,4;1988
379;154,7;1989
380;120,4;1989
381;109,8;1989
382;19,3;1989
383;51;1989
384;31,9;1989
385;11,7;1989
386;129,1;1989
387;9,9;1989
388;9,2;1989
389;15,7;1989
390;7,4;1989
391;5,9;1989
392;3,9;1989
393;32,9;1989
394;2,6;1989
395;10,1;1989
396;10,7;1989
397;5,1;1989
398;27,7;1989
399;7,9;1989
400;5,9;1989
401;12,2;1989
402;1,3;1989
403; -     ;1989
404;1;1989
405;24,4;1989
406;43,8;1989
407;47,1;1989
408;426;1989
409;110,5;1989
410;52,3;1989
411;110;1989
412;36,5;1989
413;16,3;1989
414;29,4;1989
415;65,5;1989
416;130,8;1989
417;74,4;1989
418;45,8;1989
419;-57,4;1989
420;186,4;1989
421;137,6;1990
422;105,1;1990
423;101;1990
424;19,1;1990
425;49,2;1990
426;31,4;1990
427;11,8;1990
428;127;1990
429;11,5;1990
430;10,9;1990
431;16;1990
432;8,8;1990
433;5,7;1990
434;4,6;1990
435;33;1990
436;2,4;1990
437;10,8;1990
438;11,5;1990
439;4,4;1990
440;27,2;1990
441;7,1;1990
442;7,1;1990
443;12,9;1990
444;1,4;1990
445; -     ;1990
446;1,1;1990
447;24,4;1990
448;44,8;1990
449;54,5;1990
450;416,6;1990
451;116,3;1990
452;54,6;1990
453;111,9;1990
454;37,2;1990
455;16,6;1990
456;28,6;1990
457;53,3;1990
458;134,1;1990
459;81,4;1990
460;48,5;1990
461;-46,7;1990
462;187,3;1990
463;140,2;1991
464;111;1991
465;107,9;1991
466;19,8;1991
467;58,1;1991
468;32,3;1991
469;8,9;1991
470;130,7;1991
471;11,1;1991
472;11,2;1991
473;16,1;1991
474;9,2;1991
475;5,1;1991
476;4,5;1991
477;37,1;1991
478;2,8;1991
479;10,8;1991
480;12,7;1991
481;3,9;1991
482;36,1;1991
483;7,5;1991
484;7,4;1991
485;12,7;1991
486;1,3;1991
487; -     ;1991
488;1,1;1991
489;24,7;1991
490;43;1991
491;55,5;1991
492;424,7;1991
493;108,2;1991
494;64,7;1991
495;110,6;1991
496;37,9;1991
497;17,6;1991
498;27,3;1991
499;58,7;1991
500;138,5;1991
501;80;1991
502;47,6;1991
503;-47,6;1991
504;185,5;1991
505;127,5;1992
506;90,7;1992
507;115,4;1992
508;19,9;1992
509;57,5;1992
510;35;1992
511;8,9;1992
512;117,2;1992
513;12,1;1992
514;11,5;1992
515;15,6;1992
516;9,8;1992
517;7,3;1992
518;3,9;1992
519;42,4;1992
520;2,9;1992
521;13;1992
522;12,2;1992
523;4,4;1992
524;49,1;1992
525;6,5;1992
526;9,2;1992
527;13,2;1992
528;1,7;1992
529; -     ;1992
530;1,7;1992
531;25,8;1992
532;52;1992
533;63,6;1992
534;441,9;1992
535;94,7;1992
536;68,9;1992
537;115,1;1992
538;38;1992
539;18;1992
540;24,1;1992
541;60,8;1992
542;142,9;1992
543;81,6;1992
544;49;1992
545;-50,4;1992
546;183,5;1992
547;154,8;1993
548;95,6;1993
549;117,6;1993
550;19,7;1993
551;55,2;1993
552;32,8;1993
553;7,2;1993
554;126,9;1993
555;12;1993
556;11,8;1993
557;16,3;1993
558;9,3;1993
559;6,9;1993
560;3,7;1993
561;41,5;1993
562;2,9;1993
563;13,3;1993
564;10,7;1993
565;3,9;1993
566;46,2;1993
567;6,2;1993
568;9,7;1993
569;13,3;1993
570;1,4;1993
571; -     ;1993
572;1,6;1993
573;25,7;1993
574;50,1;1993
575;63;1993
576;453,5;1993
577;92,1;1993
578;53,6;1993
579;93,7;1993
580;41,7;1993
581;17,9;1993
582;23,2;1993
583;61,7;1993
584;146,4;1993
585;79,9;1993
586;46,3;1993
587;-48,8;1993
588;206,7;1993
589;136,2;1994
590;107;1994
591;121,1;1994
592;20,5;1994
593;57,5;1994
594;31,9;1994
595;9,1;1994
596;116,9;1994
597;12,5;1994
598;11,7;1994
599;17,1;1994
600;9,4;1994
601;7,2;1994
602;2,8;1994
603;42,6;1994
604;3,2;1994
605;13,9;1994
606;10,9;1994
607;2;1994
608;45,6;1994
609;6,3;1994
610;10,5;1994
611;15,3;1994
612;1,2;1994
613; -     ;1994
614;1,4;1994
615;26,5;1994
616;55,6;1994
617;69,8;1994
618;436,8;1994
619;98,1;1994
620;57,7;1994
621;92,1;1994
622;42;1994
623;18,3;1994
624;24;1994
625;61,1;1994
626;151,7;1994
627;97,3;1994
628;51,4;1994
629;-48,1;1994
630;197,8;1994
631;157,2;1995
632;119,5;1995
633;123,7;1995
634;21,9;1995
635;61,3;1995
636;32,2;1995
637;9,8;1995
638;124,8;1995
639;11,9;1995
640;11,5;1995
641;15,7;1995
642;9,9;1995
643;7,4;1995
644;2,9;1995
645;43,7;1995
646;3,3;1995
647;14,6;1995
648;13,1;1995
649;4,9;1995
650;57;1995
651;7,3;1995
652;11;1995
653;15,8;1995
654;1,7;1995
655; -     ;1995
656;1,7;1995
657;28;1995
658;55,5;1995
659;67,7;1995
660;462,6;1995
661;110,5;1995
662;53,2;1995
663;86,8;1995
664;43,5;1995
665;19,2;1995
666;26,2;1995
667;66,3;1995
668;157,3;1995
669;97,8;1995
670;52,4;1995
671;-48,2;1995
672;200,2;1995
673;157,1;1996
674;92,9;1996
675;130,4;1996
676;21,9;1996
677;63,6;1996
678;37,1;1996
679;8,9;1996
680;131,4;1996
681;13,1;1996
682;13,2;1996
683;14,4;1996
684;10,8;1996
685;8,6;1996
686;3,2;1996
687;45,9;1996
688;3,6;1996
689;15,2;1996
690;15,1;1996
691;5;1996
